번호,실거래정보코드,신고유형,거래원인,물건구분,계약일자,신고일자,지번주소,상세주소,단지명,동,호,토지면적(㎡),건물면적(㎡),거래금액(원),용도지역,지목,건물유형,지분여부,거래지분,매수자유형,매도자유형,매수자거주지,X좌표,Y좌표,지번코드,공부면적(㎡),용도지구,세부토지용도,이용상황,고저,형상,방위,가로조건,도로거리,지가(원/㎡),1년전지가(원/㎡),2년전지가(원/㎡),3년전지가(원/㎡),4년전지가(원/㎡)
758,"	20191020194121040009135",거래신고,매매,토지만 거래,2019-08-15,2019-10-04,경기도 광명시 하안동 883-6,,,,,764.6,0,"3,300,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187889,438953,"	4121010300108830006",764.6,,,상업나지,평지,세로장방,지정되지않음,소로한면,지정되지않음,"2,550,000","2,503,000","2,503,000","2,385,000","2,356,000"
759,"	20190520194121040002939",거래신고,매매,토지만 거래,2019-05-11,2019-05-17,경기도 광명시 하안동 883-11,,,,,463,0,"1,939,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187929,438950,"	4121010300108830011",463,,,상업용,평지,정방형,지정되지않음,소로한면,지정되지않음,"2,550,000","2,475,000",0,0,0
760,"	20200520204121040006426",거래신고,매매,토지만 거래,2020-04-29,2020-05-25,경기도 광명시 하안동 886,,,,,308,0,"1,401,582,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 시흥시,187756,438863,"	4121010300108860000",308,,,상업나지,평지,가로장방,지정되지않음,중로각지,지정되지않음,"2,444,000","2,392,000","2,350,000","2,288,000","2,256,000"
761,"	20200520204121040006426",거래신고,매매,토지만 거래,2020-04-29,2020-05-25,경기도 광명시 하안동 886-1,,,,,295.6,0,"1,293,418,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 시흥시,187781,438857,"	4121010300108860001",295.6,,,상업나지,평지,가로장방,지정되지않음,중로한면,지정되지않음,"2,350,000","2,300,000","2,260,000","2,200,000","2,170,000"
762,"	20201120204121040018485",거래신고,매매,토지만 거래,2020-11-02,2020-11-02,경기도 광명시 하안동 888-5,,,,,"1,260",0,"5,288,888,800",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,,경기도 광명시,187712,438925,"	4121010300108880005","1,260",,주차장,상업기타,평지,세로장방,지정되지않음,중로한면,지정되지않음,"2,708,000","2,608,000","2,519,000","2,475,000","2,442,000"
763,"	20200120204121050000310",검인,,토지만 거래,2020-01-15,2020-01-21,경기도 광명시 하안동 4510-10,,,,,320,0,"374,826,660",자연녹지지역,전,,지분없음,0.0000/0.0000,,국내개인,경기도 광명시,,,"	4121010300145100010",,,,,,,,,,,,,,
764,"	20210220214121040001604",거래신고,매매,토지만 거래,2021-02-05,2021-02-09,경기도 광명시 하안동 산96-1,,,,,"2,079",0,"195,000,000",개발제한구역,임,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,187448,439095,"	4121010300200960001","2,079",,,자연림,완경사,부정형,동향,세로한면(가),지정되지않음,"55,700","54,600","52,900","51,700","50,600"
765,"	20200920204121040017149",거래신고,매매,토지만 거래,2020-08-24,2020-09-18,경기도 광명시 소하동 35-41,,,,,25,0,"65,784,000",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 양천구,190381,438770,"	4121010400100350041",78,,,주거나지,평지,부정형,동향,중로한면,지정되지않음,"2,410,000","2,275,000",0,0,0
766,"	20200920204121040017148",거래신고,매매,토지만 거래,2020-08-24,2020-09-18,경기도 광명시 소하동 35-41,,,,,53,0,"139,482,000",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,190381,438770,"	4121010400100350041",78,,,주거나지,평지,부정형,동향,중로한면,지정되지않음,"2,410,000","2,275,000",0,0,0
767,"	20200920204121040017150",거래신고,매매,토지만 거래,2020-08-24,2020-09-18,경기도 광명시 소하동 35-44,,,,,5,0,"20,000,000",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 양천구,190387,438756,"	4121010400100350044",5,,,주상기타,평지,부정형,지정되지않음,중로한면,지정되지않음,"2,758,000","2,573,000",0,0,0
768,"	20191120194121040011297",거래신고,매매,토지만 거래,2019-09-20,2019-11-08,경기도 광명시 소하동 36-48,,,,,93,0,"180,000,000",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,190227,438891,"	4121010400100360048",93,,,주거기타,평지,부정형,북향,세로한면(불),지정되지않음,"2,042,000","1,928,000","1,670,000","1,584,000","1,564,000"
769,"	20200120204121040001004",거래신고,매매,토지만 거래,2020-01-17,2020-01-20,경기도 광명시 소하동 55-176,,,,,89.93,0,"216,000,000",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 금천구,190159,439023,"	4121010400100550176",109,,,주상용,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"2,957,000","2,806,000","2,622,000","2,502,000","2,484,000"
770,"	20190720194121040005908",거래신고,매매,토지만 거래,2019-06-24,2019-07-24,경기도 광명시 소하동 150-1,,,,,"2,188",0,"2,619,511,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 용인시 기흥구,189382,438754,"	4121010400101500001","2,188",,,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"742,400","658,000","639,200","608,100","593,100"
771,"	20200520204121040006595",거래신고,매매,토지만 거래,2020-05-01,2020-05-27,경기도 광명시 소하동 158-5,,,,,294,0,"1,400,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189391,438534,"	4121010400101580005",294,,,상업나지,평지,사다리형,지정되지않음,광대세각,지정되지않음,"2,590,000","2,390,000","2,190,000","2,090,000","2,075,000"
772,"	20200220204121040001906",거래신고,매매,토지만 거래,2019-12-20,2020-02-11,경기도 광명시 소하동 162,,,,,112,0,"500,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189379,438585,"	4121010400101620000",112,,,단독,평지,부정형,남동향,세로한면(가),지정되지않음,"1,805,000","1,487,000","1,419,000","1,343,000","1,326,000"
773,"	20200820204121040015241",거래신고,매매,토지만 거래,2020-08-18,2020-08-20,경기도 광명시 소하동 175-3,,,,,28.31,0,"98,440,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189179,438702,"	4121010400101750003",360,,,단독,완경사,부정형,서향,세로한면(불),지정되지않음,"1,305,000","1,221,000","1,152,000","1,090,000","1,076,000"
774,"	20190520194121040002732",거래신고,매매,토지만 거래,2019-04-22,2019-05-10,경기도 광명시 소하동 198-1,,,,,"1,232",0,"2,797,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189272,438460,"	4121010400101980001","1,232",,,주거나지,평지,사다리형,북향,광대로한면,지정되지않음,"1,288,000","1,190,000","1,117,000","1,053,000","1,031,000"
775,"	20190620194121040004868",거래신고,매매,토지만 거래,2019-05-07,2019-06-27,경기도 광명시 소하동 198-1,,,,,"1,232",0,"2,797,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189272,438460,"	4121010400101980001","1,232",,,주거나지,평지,사다리형,북향,광대로한면,지정되지않음,"1,288,000","1,190,000","1,117,000","1,053,000","1,031,000"
776,"	20190920194121040007424",거래신고,매매,토지만 거래,2019-08-23,2019-09-04,경기도 광명시 소하동 198-4,,,,,"1,172",0,"2,400,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189253,438460,"	4121010400101980004","1,172",,,주거나지,평지,사다리형,북향,광대로한면,지정되지않음,"1,288,000","1,168,000","1,106,000","1,042,000","1,021,000"
777,"	20200420204121040005339",거래신고,매매,토지만 거래,2020-04-20,2020-04-20,경기도 광명시 소하동 206-5,,,,,8.5,0,"20,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189410,438392,"	4121010400102060005",34,,마당,주거기타,평지,삼각형,남동향,광대로한면,지정되지않음,"2,141,000","2,141,000","2,117,000","2,022,000","1,998,000"
778,"	20201120204121040018641",거래신고,매매,토지만 거래,2020-10-08,2020-11-09,경기도 광명시 소하동 206-5,,,,,34,0,"165,000,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 금천구,189410,438392,"	4121010400102060005",34,,마당,주거기타,평지,삼각형,남동향,광대로한면,지정되지않음,"2,141,000","2,141,000","2,117,000","2,022,000","1,998,000"
779,"	20190120194121040000367",거래신고,매매,토지만 거래,2019-01-17,2019-01-21,경기도 광명시 소하동 209-17,,,,,454.19,0,"715,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189300,438280,"	4121010400102090017",684,,하우스내공장,주거기타,평지,부정형,동향,세로한면(가),지정되지않음,"1,059,000","611,700","576,400","543,100","532,000"
780,"	20200820204121040015292",거래신고,매매,토지만 거래,2020-07-31,2020-08-27,경기도 광명시 소하동 209-17,,,,,454.19,0,"940,797,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,인천광역시 남동구,189304,438283,"	4121010400102090017",684,,하우스내공장,주거기타,평지,부정형,동향,세로한면(가),지정되지않음,"1,059,000","611,700","576,400","543,100","532,000"
781,"	20191120194121040011815",거래신고,매매,토지만 거래,2019-10-22,2019-11-19,경기도 광명시 소하동 209-25,,,,,411,0,"783,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189391,438334,"	4121010400102090025",411,,고물상,주거기타,평지,사다리형,남동향,광대로한면,지정되지않음,"1,327,000","1,224,000","1,062,000","1,002,000","977,700"
782,"	20200420204121040005363",거래신고,매매,토지만 거래,2020-04-14,2020-04-21,경기도 광명시 소하동 216-3,,,,,268,0,"570,000,000",제1종일반주거지역,전,,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189260,438026,"	4121010400102160003",268,,,전,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"735,000","700,000","680,000","647,000","631,000"
783,"	20190320194121040001222",거래신고,매매,토지만 거래,2019-01-07,2019-03-05,경기도 광명시 소하동 218,,,,,"3,305.80",0,"5,300,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189385,438038,"	4121010400102180000","9,068",,음식점1채,주거기타,평지,부정형,서향,광대세각,지정되지않음,"1,358,000","1,324,000","1,159,000","1,094,000","1,067,000"
784,"	20190320194121040001215",거래신고,매매,토지만 거래,2019-01-07,2019-03-05,경기도 광명시 소하동 218,,,,,"3,305.80",0,"5,300,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189385,438038,"	4121010400102180000","9,068",,음식점1채,주거기타,평지,부정형,서향,광대세각,지정되지않음,"1,358,000","1,324,000","1,159,000","1,094,000","1,067,000"
785,"	20190320194121040001223",거래신고,매매,토지만 거래,2019-01-07,2019-03-05,경기도 광명시 소하동 218,,,,,"2,456.40",0,"3,938,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189385,438038,"	4121010400102180000","9,068",,음식점1채,주거기타,평지,부정형,서향,광대세각,지정되지않음,"1,358,000","1,324,000","1,159,000","1,094,000","1,067,000"
786,"	20210120214121040000483",거래신고,매매,토지만 거래,2020-08-31,2021-01-13,경기도 광명시 소하동 219-1,,,,,"20,226",0,"40,926,386,150",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 연수구,189497,438115,"	4121010400102190001","1,190",,,공업용,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"1,550,000","1,500,000","1,480,000","1,410,000","1,390,000"
787,"	20210120214121040000417",거래신고,매매,토지만 거래,2020-08-31,2021-01-12,경기도 광명시 소하동 226-2,,,,,"1,833",0,"3,515,968,950",자연녹지지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 연수구,189614,438173,"	4121010400102260002","1,833",,,주거나지,평지,부정형,북동향,소로한면,지정되지않음,"1,014,000","940,000","810,000","762,000","756,000"
788,"	20210120214121040000474",거래신고,매매,토지만 거래,2020-08-31,2021-01-13,경기도 광명시 소하동 266,,,,,"27,637",0,"39,878,743,788",제2종일반주거지역,답,,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 연수구,189645,438128,"	4121010400102660000","1,814",,,전기타,평지,부정형,지정되지않음,세로한면(불),지정되지않음,"978,700","821,900","780,000","775,600","754,000"
789,"	20190320194121040001219",거래신고,매매,토지만 거래,2019-01-07,2019-03-05,경기도 광명시 소하동 282-1,,,,,"1,256",0,"1,595,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189603,438015,"	4121010400102820001","1,256",,,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"690,000","644,000","625,600","595,200","580,500"
790,"	20210120214121040000410",거래신고,매매,토지만 거래,2020-08-31,2021-01-12,경기도 광명시 소하동 283-9,,,,,"3,968",0,"4,974,601,715",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 연수구,189584,437964,"	4121010400102830009","2,297",,,전,평지,부정형,지정되지않음,맹지,지정되지않음,"511,800","456,400","425,700","407,700","398,500"
791,"	20210120214121040000353",거래신고,매매,토지만 거래,2020-08-31,2021-01-11,경기도 광명시 소하동 293-2,,,,,"1,279",0,"1,499,569,945",자연녹지지역,전,,지분없음,0.0000/0.0000,국내법인,국내개인,인천광역시 연수구,189414,437934,"	4121010400102930002","1,279",,,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"569,000","569,000","526,600","503,800","490,600"
792,"	20210120214121040000450",거래신고,매매,토지만 거래,2020-08-31,2021-01-13,경기도 광명시 소하동 303,,,,,"1,127",0,"2,602,994,245",제2종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내법인,인천광역시 연수구,189261,437985,"	4121010400103030000",212,,,단독,평지,사다리형,북동향,세로한면(가),지정되지않음,"1,831,000","1,683,000","1,626,000","1,548,000","1,538,000"
793,"	20191020194121040009693",거래신고,매매,토지만 거래,2019-09-09,2019-10-21,경기도 광명시 소하동 313-40,,,,,225,0,"658,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내법인,국내개인,경기도 고양시 일산동구,189184,437724,"	4121010400103130040",225,,,단독,완경사,부정형,남동향,세로한면(불),지정되지않음,"1,700,000","1,534,000","1,405,000","1,331,000","1,315,000"
