번호,실거래정보코드,신고유형,거래원인,물건구분,계약일자,신고일자,지번주소,상세주소,단지명,동,호,토지면적(㎡),건물면적(㎡),거래금액(원),용도지역,지목,건물유형,지분여부,거래지분,매수자유형,매도자유형,매수자거주지,X좌표,Y좌표,지번코드,공부면적(㎡),용도지구,세부토지용도,이용상황,고저,형상,방위,가로조건,도로거리,지가(원/㎡),1년전지가(원/㎡),2년전지가(원/㎡),3년전지가(원/㎡),4년전지가(원/㎡)
1494,"	20170320174121040003033",거래신고,매매,토지만 거래,2017-02-11,2017-03-07,경기도 광명시 소하동 859-8,,,,,204,0,"286,700,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경상남도 진주시,189621,437379,"	4121010400108590008",204,,,전기타,평지,부정형,지정되지않음,소로한면,지정되지않음,"912,000","870,000","820,000","785,000","767,000"
1495,"	20181120184121040020080",거래신고,매매,토지만 거래,2018-09-10,2018-11-06,경기도 광명시 소하동 863-3,,,,,294,0,"650,000,000",제1종일반주거지역,잡,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189661,437477,"	4121010400108630003",294,,,전기타,평지,사다리형,지정되지않음,소로한면,지정되지않음,"1,026,000","1,026,000","947,700","864,600","844,700"
1496,"	20170320174121040003948",거래신고,매매,토지만 거래,2017-03-28,2017-03-31,경기도 광명시 소하동 865,,,,,"1,377",0,"905,000,000",자연녹지지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 구로구,189714,437585,"	4121010400108650000","1,377",,,전,평지,부정형,지정되지않음,세로한면(가),지정되지않음,"690,100","690,100","670,200","637,900","622,400"
1497,"	20180920184121040016276",거래신고,매매,토지만 거래,2018-08-08,2018-09-03,경기도 광명시 소하동 868-9,,,,,65,0,"248,000,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189666,437595,"	4121010400108680009",168,,,단독,평지,부정형,서향,세로한면(불),지정되지않음,"1,573,000","1,444,000","1,297,000","1,231,000","1,222,000"
1498,"	20181120184121040020041",거래신고,매매,토지만 거래,2018-11-05,2018-11-06,경기도 광명시 소하동 868-9,,,,,103,0,"405,790,000",제1종일반주거지역,대,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 부천시,189666,437595,"	4121010400108680009",168,,,단독,평지,부정형,서향,세로한면(불),지정되지않음,"1,573,000","1,444,000","1,297,000","1,231,000","1,222,000"
1499,"	20170320174121040003030",거래신고,매매,토지만 거래,2017-01-12,2017-03-07,경기도 광명시 소하동 870-8,,,,,340,0,"428,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,경기도 광명시,189642,437600,"	4121010400108700008",340,,,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"655,500","627,200","609,200","579,700","565,300"
1500,"	20180720184121040011371",거래신고,매매,토지만 거래,2018-06-21,2018-07-12,경기도 광명시 소하동 870-9,,,,,340,0,"420,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 금천구,189631,437589,"	4121010400108700009",340,,,전,평지,사다리형,지정되지않음,맹지,지정되지않음,"655,500","644,000","625,600","595,200","580,500"
1501,"	20180720184121040011003",거래신고,매매,토지만 거래,2018-06-28,2018-07-04,경기도 광명시 소하동 872,,,,,"3,415",0,"4,338,757,500",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189529,437564,"	4121010400108720000","3,415",,,전,평지,부정형,지정되지않음,소로각지,지정되지않음,"987,900","879,500","829,000","793,600","775,400"
1502,"	20201220204121040020682",거래신고,매매,토지만 거래,2018-06-28,2020-12-23,경기도 광명시 소하동 872,,,,,"3,415",0,"4,302,549,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189535,437562,"	4121010400108720000","3,415",,,전,평지,부정형,지정되지않음,소로각지,지정되지않음,"987,900","879,500","829,000","793,600","775,400"
1503,"	20161020164121040012023",거래신고,매매,토지만 거래,2016-08-31,2016-10-27,경기도 광명시 소하동 873-2,,,,,17,0,"5,000,000",제2종일반주거지역,도,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 금천구,189409,437463,"	4121010400108730002",17,,,도로등,평지,사다리형,지정되지않음,소로한면,지정되지않음,"316,800","287,100","270,600","259,000","253,100"
1504,"	20161020164121040012021",거래신고,매매,토지만 거래,2016-08-31,2016-10-27,경기도 광명시 소하동 873-7,,,,,737,0,"550,000,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내개인,국내개인,서울특별시 금천구,189424,437486,"	4121010400108730007",737,,,전기타,평지,부정형,지정되지않음,소로한면,지정되지않음,"960,000","847,300","798,600","764,500","747,000"
1505,"	20180720184121040011003",거래신고,매매,토지만 거래,2018-06-28,2018-07-04,경기도 광명시 소하동 874-1,,,,,"3,256",0,"4,136,748,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189470,437484,"	4121010400108740001","3,256",,,전,평지,세로장방,지정되지않음,소로각지,지정되지않음,"1,008,000","777,700","733,000","701,700","685,600"
1506,"	20201220204121040020682",거래신고,매매,토지만 거래,2018-06-28,2020-12-23,경기도 광명시 소하동 874-1,,,,,"3,256",0,"4,093,551,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189470,437483,"	4121010400108740001","3,256",,,전,평지,세로장방,지정되지않음,소로각지,지정되지않음,"1,008,000","777,700","733,000","701,700","685,600"
1507,"	20180720184121040011003",거래신고,매매,토지만 거래,2018-06-28,2018-07-04,경기도 광명시 소하동 874-2,,,,,30,0,"19,057,500",제2종일반주거지역,도,나지,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189430,437440,"	4121010400108740002",30,,,도로등,평지,부정형,지정되지않음,소로한면,지정되지않음,"316,800","287,100","270,600","259,000","253,100"
1508,"	20201220204121040020682",거래신고,매매,토지만 거래,2018-06-28,2020-12-23,경기도 광명시 소하동 874-2,,,,,30,0,"13,023,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189432,437439,"	4121010400108740002",30,,,도로등,평지,부정형,지정되지않음,소로한면,지정되지않음,"316,800","287,100","270,600","259,000","253,100"
1509,"	20201220204121040020682",거래신고,매매,토지만 거래,2018-06-28,2020-12-23,경기도 광명시 소하동 875-1,,,,,"4,696",0,"5,902,108,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189521,437498,"	4121010400108750001","4,696",,,전기타,평지,부정형,지정되지않음,소로각지,지정되지않음,"988,100","806,400","760,100","727,600","711,000"
1510,"	20180720184121040011003",거래신고,매매,토지만 거래,2018-06-28,2018-07-04,경기도 광명시 소하동 875-1,,,,,"4,696",0,"5,984,837,250",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189515,437499,"	4121010400108750001","4,696",,,전기타,평지,부정형,지정되지않음,소로각지,지정되지않음,"988,100","806,400","760,100","727,600","711,000"
1511,"	20201220204121040020682",거래신고,매매,토지만 거래,2018-06-28,2020-12-23,경기도 광명시 소하동 875-2,,,,,7,0,"3,177,000",제2종일반주거지역,도,,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189437,437434,"	4121010400108750002",7,,,도로등,평지,삼각형,지정되지않음,소로한면,지정되지않음,"316,800","287,100","270,600","259,000","253,100"
1512,"	20180720184121040011003",거래신고,매매,토지만 거래,2018-06-28,2018-07-04,경기도 광명시 소하동 875-2,,,,,7,0,"4,446,750",제2종일반주거지역,도,나지,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189437,437433,"	4121010400108750002",7,,,도로등,평지,삼각형,지정되지않음,소로한면,지정되지않음,"316,800","287,100","270,600","259,000","253,100"
1513,"	20180720184121040011003",거래신고,매매,토지만 거래,2018-06-28,2018-07-04,경기도 광명시 소하동 876,,,,,"1,084",0,"1,377,222,000",제1종일반주거지역,전,나지,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189542,437495,"	4121010400108760000","1,084",,,전,평지,부정형,지정되지않음,소로한면,지정되지않음,"955,200","870,000","820,000","785,000","767,000"
1514,"	20201220204121040020682",거래신고,매매,토지만 거래,2018-06-28,2020-12-23,경기도 광명시 소하동 876,,,,,"1,084",0,"1,374,046,000",제2종일반주거지역,전,,지분없음,0.0000/0.0000,국내법인,국내법인,경기도 성남시 분당구,189544,437495,"	4121010400108760000","1,084",,,전,평지,부정형,지정되지않음,소로한면,지정되지않음,"955,200","870,000","820,000","785,000","767,000"
